343.5755	9.577e-47
343.5926	9.601e-47
343.6097	9.625e-47
343.6268	9.648e-47
343.6439	9.670e-47
343.6610	9.691e-47
343.6780	9.711e-47
343.6951	9.730e-47
343.7122	9.747e-47
343.7293	9.763e-47
343.7464	9.778e-47
343.7635	9.791e-47
343.7806	9.802e-47
343.7977	9.811e-47
343.8148	9.818e-47
343.8319	9.823e-47
343.8490	9.827e-47
343.8661	9.828e-47
343.8832	9.827e-47
343.9003	9.823e-47
343.9174	9.817e-47
343.9346	9.808e-47
343.9517	9.797e-47
343.9688	9.783e-47
343.9859	9.767e-47
344.0030	9.748e-47
344.0201	9.726e-47
344.0373	9.702e-47
344.0544	9.675e-47
344.0715	9.645e-47
344.0886	9.612e-47
344.1058	9.577e-47
344.1229	9.538e-47
344.1400	9.497e-47
344.1572	9.453e-47
344.1743	9.407e-47
344.1914	9.358e-47
344.2086	9.306e-47
344.2257	9.252e-47
344.2429	9.195e-47
344.2600	9.136e-47
344.2772	9.074e-47
344.2943	9.010e-47
344.3115	8.944e-47
344.3286	8.875e-47
344.3458	8.804e-47
344.3629	8.732e-47
344.3801	8.657e-47
344.3972	8.580e-47
344.4144	8.502e-47
344.4316	8.422e-47
344.4487	8.340e-47
344.4659	8.258e-47
344.4831	8.173e-47
344.5002	8.087e-47
344.5174	8.000e-47
344.5346	7.912e-47
344.5517	7.822e-47
344.5689	7.732e-47
344.5861	7.641e-47
344.6033	7.549e-47
344.6205	7.456e-47
344.6376	7.362e-47
344.6548	7.268e-47
344.6720	7.174e-47
344.6892	7.079e-47
344.7064	6.983e-47
344.7236	6.888e-47
344.7408	6.792e-47
344.7580	6.696e-47
344.7752	6.600e-47
344.7924	6.504e-47
344.8096	6.408e-47
344.8268	6.313e-47
344.8440	6.217e-47
344.8612	6.121e-47
344.8784	6.026e-47
344.8956	5.931e-47
344.9128	5.837e-47
344.9300	5.743e-47
344.9472	5.649e-47
344.9644	5.556e-47
344.9817	5.463e-47
344.9989	5.371e-47
345.0161	5.280e-47
345.0333	5.189e-47
345.0505	5.099e-47
345.0678	5.009e-47
345.0850	4.920e-47
345.1022	4.831e-47
345.1195	4.744e-47
345.1367	4.657e-47
345.1539	4.570e-47
345.1712	4.485e-47
345.1884	4.400e-47
345.2056	4.316e-47
345.2229	4.233e-47
345.2401	4.151e-47
345.2574	4.070e-47
345.2746	3.989e-47
345.2919	3.909e-47
345.3091	3.831e-47
345.3264	3.753e-47
345.3436	3.676e-47
345.3609	3.600e-47
345.3781	3.525e-47
345.3954	3.451e-47
345.4127	3.377e-47
345.4299	3.305e-47
345.4472	3.234e-47
345.4644	3.164e-47
345.4817	3.095e-47
345.4990	3.026e-47
